From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
2;128.650085;37.716153;hctr2;B;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;78.1;-42.73;30.48;3;1430;V;9138.80;127.17;-1.39;307.17;1.32;0.0;0.0;114.7;LOS;20.00
2;128.650085;37.716153;hctr2;B;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;54.2;-66.63;16.51;3;1430;V;4950.15;105.72;-2.61;285.72;2.58;0.0;0.0;138.6;NLOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;17.7;-103.15;32.10;1;1429.5;V;9624.27;253.45;-1.98;73.45;1.91;0.0;0.0;175.2;NLOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;82.9;-37.92;17.51;1;1429.5;V;5250.85;329.04;1.94;149.04;-1.97;0.0;0.0;109.9;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.9;-36.94;15.65;1;1429.5;V;4692.36;102.56;-0.47;282.56;0.44;0.0;0.0;109.0;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;85.8;-35.05;12.58;1;1429.5;V;3772.44;33.10;-0.70;213.10;0.67;0.0;0.0;107.1;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;17.6;-103.38;32.10;2;1455;V;9624.27;253.45;-1.98;73.45;1.91;0.0;0.0;175.4;NLOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;82.9;-38.07;17.51;2;1455;V;5250.85;329.04;1.94;149.04;-1.97;0.0;0.0;110.1;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.9;-37.10;15.65;2;1455;V;4692.36;102.56;-0.47;282.56;0.44;0.0;0.0;109.1;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;85.8;-35.20;12.58;2;1455;V;3772.44;33.10;-0.70;213.10;0.67;0.0;0.0;107.2;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;17.6;-103.38;32.10;3;1455;V;9624.27;253.45;-1.98;73.45;1.91;0.0;0.0;175.4;NLOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;82.9;-38.07;17.51;3;1455;V;5250.85;329.04;1.94;149.04;-1.97;0.0;0.0;110.1;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.9;-37.10;15.65;3;1455;V;4692.36;102.56;-0.47;282.56;0.44;0.0;0.0;109.1;LOS;20.00
3;128.679763;37.675137;hctr3;A;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;85.8;-35.20;12.58;3;1455;V;3772.44;33.10;-0.70;213.10;0.67;0.0;0.0;107.2;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;19.2;-101.64;46.40;1;1429.5;V;13910.04;262.90;-1.24;82.90;1.15;0.0;0.0;173.7;NLOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;78.1;-42.73;30.48;1;1429.5;V;9138.56;307.17;1.32;127.17;-1.39;0.0;0.0;114.7;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;83.9;-36.94;15.65;1;1429.5;V;4692.34;282.56;0.44;102.56;-0.47;0.0;0.0;109.0;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;83.5;-37.28;16.28;1;1429.5;V;4880.87;328.92;-0.11;148.92;0.08;0.0;0.0;109.3;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;19.2;-101.55;46.40;2;1420;V;13910.04;262.90;-1.24;82.90;1.15;0.0;0.0;173.6;NLOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;78.1;-42.67;30.48;2;1420;V;9138.56;307.17;1.32;127.17;-1.39;0.0;0.0;114.7;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;83.9;-36.88;15.65;2;1420;V;4692.34;282.56;0.44;102.56;-0.47;0.0;0.0;108.9;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;83.5;-37.23;16.28;2;1420;V;4880.87;328.92;-0.11;148.92;0.08;0.0;0.0;109.2;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;19.2;-101.55;46.40;3;1420;V;13910.04;262.90;-1.24;82.90;1.15;0.0;0.0;173.6;NLOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;78.1;-42.67;30.48;3;1420;V;9138.56;307.17;1.32;127.17;-1.39;0.0;0.0;114.7;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;83.9;-36.88;15.65;3;1420;V;4692.34;282.56;0.44;102.56;-0.47;0.0;0.0;108.9;LOS;20.00
4;128.731506;37.665173;hctr4;B;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;83.5;-37.23;16.28;3;1420;V;4880.87;328.92;-0.11;148.92;0.08;0.0;0.0;109.2;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;16.9;-103.94;42.47;1;1429.5;V;12733.16;242.39;-1.31;62.39;1.23;0.0;0.0;176.0;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;54.2;-66.63;16.51;1;1429.5;V;4950.02;285.72;2.58;105.72;-2.61;0.0;0.0;138.6;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;85.8;-35.05;12.58;1;1429.5;V;3772.42;213.10;0.67;33.10;-0.70;0.0;0.0;107.1;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.5;-37.28;16.28;1;1429.5;V;4880.87;148.92;0.08;328.92;-0.11;0.0;0.0;109.3;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;6;128.803695;37.803319;hctr6;C;;30.00;0.00;nan;10.9;-109.90;47.37;1;1429.5;V;14200.34;37.32;-2.71;217.32;2.62;0.0;0.0;181.9;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;17.0;-103.67;42.47;2;1400;V;12733.16;242.39;-1.31;62.39;1.23;0.0;0.0;175.7;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;54.3;-66.36;16.51;2;1400;V;4950.02;285.72;2.58;105.72;-2.61;0.0;0.0;138.4;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;85.8;-34.87;12.58;2;1400;V;3772.42;213.10;0.67;33.10;-0.70;0.0;0.0;106.9;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.5;-37.10;16.28;2;1400;V;4880.87;148.92;0.08;328.92;-0.11;0.0;0.0;109.1;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;6;128.803695;37.803319;hctr6;C;;30.00;0.00;nan;11.0;-109.63;47.37;2;1400;V;14200.34;37.32;-2.71;217.32;2.62;0.0;0.0;181.6;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;1;128.574874;37.651913;hctr1;A;;30.00;0.00;nan;17.0;-103.67;42.47;3;1400;V;12733.16;242.39;-1.31;62.39;1.23;0.0;0.0;175.7;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;2;128.650085;37.716153;hctr2;B;;30.00;0.00;nan;54.3;-66.36;16.51;3;1400;V;4950.02;285.72;2.58;105.72;-2.61;0.0;0.0;138.4;NLOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;3;128.679763;37.675137;hctr3;A;;30.00;0.00;nan;85.8;-34.87;12.58;3;1400;V;3772.42;213.10;0.67;33.10;-0.70;0.0;0.0;106.9;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;4;128.731506;37.665173;hctr4;B;;30.00;0.00;nan;83.5;-37.10;16.28;3;1400;V;4880.87;148.92;0.08;328.92;-0.11;0.0;0.0;109.1;LOS;20.00
5;128.703689;37.703320;hctr5;C;;178.250188;30.00;0.00;nan;6;128.803695;37.803319;hctr6;C;;30.00;0.00;nan;11.0;-109.63;47.37;3;1400;V;14200.34;37.32;-2.71;217.32;2.62;0.0;0.0;181.6;NLOS;20.00
6;128.803695;37.803319;hctr6;C;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;10.9;-109.90;47.36;1;1429.5;V;14199.24;217.32;2.62;37.32;-2.71;0.0;0.0;181.9;NLOS;20.00
6;128.803695;37.803319;hctr6;C;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;11.0;-109.63;47.36;2;1400;V;14199.24;217.32;2.62;37.32;-2.71;0.0;0.0;181.6;NLOS;20.00
6;128.803695;37.803319;hctr6;C;;178.250188;30.00;0.00;nan;5;128.703689;37.703320;hctr5;C;;30.00;0.00;nan;11.0;-109.63;47.36;3;1400;V;14199.24;217.32;2.62;37.32;-2.71;0.0;0.0;181.6;NLOS;20.00
