From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;2;128.722336;37.866805;MU01;MU;30.00;0.00;;52.9;-87.44;41.58;1;1429.5;V;12464.19;0.37;-3.55;180.37;3.55;0.0;0.0;117.4;LOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;3;128.632934;37.728938;MU02;MU;30.00;0.00;;1.4;-138.88;27.83;1;1429.5;V;8341.99;250.09;-1.65;70.09;1.65;0.0;0.0;168.9;NLOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;4;128.650726;37.586993;MU03;MU;30.00;0.00;;-11.5;-151.84;65.50;1;1429.5;V;19636.19;198.84;-1.20;18.84;1.20;0.0;0.0;181.8;NLOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;7;128.923081;37.716668;MU06;MU;30.00;0.00;;42.6;-97.73;60.90;1;1429.5;V;18258.55;103.52;-3.48;283.52;3.48;0.0;0.0;127.7;NLOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;10;128.497818;37.730763;MU09;MU;30.00;0.00;;10.3;-130.06;66.47;1;1429.5;V;19927.74;262.56;0.09;82.56;-0.09;0.0;0.0;160.1;NLOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;14;128.608608;37.619580;NODE03;RE;30.00;0.00;;40.4;-99.97;60.10;1;1429.5;V;18016.81;213.87;0.15;33.87;-0.15;0.0;0.0;130.0;NLOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;15;128.851697;37.776427;NODE04;RE;30.00;0.00;;53.4;-86.91;39.12;1;1429.5;V;11728.61;78.25;-4.95;258.25;4.95;0.0;0.0;116.9;LOS;20.00
13;128.721872;37.754741;NODE02;RE;1.000000;30.00;0.00;;17;128.608835;37.619581;NODE06;RE;30.00;0.00;;40.3;-100.05;60.06;1;1429.5;V;18005.67;213.81;0.15;33.81;-0.15;0.0;0.0;130.0;NLOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;1;128.752487;37.734261;CC;CC;30.00;0.00;;8.9;-131.42;59.97;1;1429.5;V;17979.68;45.14;-1.35;225.14;1.35;0.0;0.0;161.4;NLOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;3;128.632934;37.728938;MU02;MU;30.00;0.00;;53.0;-87.34;41.10;1;1429.5;V;12321.98;10.29;-1.45;190.29;1.45;0.0;0.0;117.3;LOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;4;128.650726;37.586993;MU03;MU;30.00;0.00;;40.3;-100.04;17.33;1;1429.5;V;5196.25;134.37;-5.02;314.37;5.02;0.0;0.0;130.0;NLOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;10;128.497818;37.730763;MU09;MU;30.00;0.00;;50.9;-89.46;52.50;1;1429.5;V;15739.87;321.86;-0.10;141.86;0.10;0.0;0.0;119.5;LOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;12;128.486654;37.689416;NODE01;RE;30.00;0.00;;52.4;-87.97;44.22;1;1429.5;V;13257.47;306.04;-0.20;126.04;0.20;0.0;0.0;118.0;LOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;13;128.721872;37.754741;NODE02;RE;30.00;0.00;;40.4;-99.97;60.10;1;1429.5;V;18016.95;33.87;-0.27;213.87;0.27;0.0;0.0;130.0;NLOS;20.00
14;128.608608;37.619580;NODE03;RE;1.000000;30.00;0.00;;17;128.608835;37.619581;NODE06;RE;30.00;0.00;;108.8;-31.56;0.07;1;1429.5;V;20.02;90.00;-2.86;270.00;2.86;0.0;0.0;61.6;LOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;1;128.752487;37.734261;CC;CC;30.00;0.00;;23.8;-116.56;33.11;1;1429.5;V;9926.62;241.93;3.81;61.93;-3.81;0.0;0.0;146.6;NLOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;2;128.722336;37.866805;MU01;MU;30.00;0.00;;16.2;-124.12;50.62;1;1429.5;V;15175.79;311.53;0.86;131.53;-0.86;0.0;0.0;154.1;NLOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;3;128.632934;37.728938;MU02;MU;30.00;0.00;;-14.4;-154.73;66.67;1;1429.5;V;19987.99;254.85;2.13;74.85;-2.13;0.0;0.0;184.7;NLOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;5;128.975998;37.625668;MU04;MU;30.00;0.00;;-15.1;-155.47;66.71;1;1429.5;V;19997.83;146.83;-0.12;326.83;0.12;0.0;0.0;185.5;NLOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;6;129.018021;37.833336;MU05;MU;30.00;0.00;;50.8;-89.57;53.16;1;1429.5;V;15938.44;66.72;-0.43;246.72;0.43;0.0;0.0;119.6;LOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;7;128.923081;37.716668;MU06;MU;30.00;0.00;;52.8;-87.51;30.49;1;1429.5;V;9139.82;136.60;-0.57;316.60;0.57;0.0;0.0;117.5;SP;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;13;128.721872;37.754741;NODE02;RE;30.00;0.00;;53.4;-86.91;39.12;1;1429.5;V;11727.23;258.25;4.87;78.25;-4.87;0.0;0.0;116.9;LOS;20.00
15;128.851697;37.776427;NODE04;RE;1.000000;30.00;0.00;;16;128.940600;37.647615;NODE05;RE;30.00;0.00;;50.6;-89.77;54.39;1;1429.5;V;16306.91;151.33;1.84;331.33;-1.84;0.0;0.0;119.8;LOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;1;128.752487;37.734261;CC;CC;30.00;0.00;;28.7;-111.67;63.92;1;1429.5;V;19161.79;300.20;0.32;120.20;-0.32;0.0;0.0;141.7;NLOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;5;128.975998;37.625668;MU04;MU;30.00;0.00;;41.9;-98.41;13.34;1;1429.5;V;4000.05;128.03;-8.03;308.03;8.03;0.0;0.0;128.4;NLOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;7;128.923081;37.716668;MU06;MU;30.00;0.00;;19.3;-121.00;26.15;1;1429.5;V;7838.44;348.63;-4.59;168.63;4.59;0.0;0.0;151.0;NLOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;11;129.075653;37.516666;MU10;MU;30.00;0.00;;14.2;-126.14;62.67;1;1429.5;V;18788.47;140.62;-0.91;320.62;0.91;0.0;0.0;156.1;NLOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;15;128.851697;37.776427;NODE04;RE;30.00;0.00;;50.6;-89.77;54.40;1;1429.5;V;16307.94;331.33;-1.95;151.33;1.95;0.0;0.0;119.8;LOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;18;129.122347;37.598533;NODE07;RE;30.00;0.00;;41.2;-99.13;56.54;1;1429.5;V;16950.20;108.73;-2.23;288.73;2.23;0.0;0.0;129.1;NLOS;20.00
16;128.940600;37.647615;NODE05;RE;1.000000;30.00;0.00;;19;129.148578;37.687195;NODE08;RE;30.00;0.00;;18.8;-121.54;62.95;1;1429.5;V;18872.07;76.51;-2.01;256.51;2.01;0.0;0.0;151.5;NLOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;1;128.752487;37.734261;CC;CC;30.00;0.00;;8.9;-131.41;59.93;1;1429.5;V;17965.49;45.09;-1.35;225.09;1.35;0.0;0.0;161.4;NLOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;3;128.632934;37.728938;MU02;MU;30.00;0.00;;53.0;-87.34;41.09;1;1429.5;V;12318.39;10.20;-1.44;190.20;1.44;0.0;0.0;117.3;LOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;4;128.650726;37.586993;MU03;MU;30.00;0.00;;40.4;-99.93;17.29;1;1429.5;V;5181.94;134.53;-5.02;314.53;5.02;0.0;0.0;129.9;NLOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;10;128.497818;37.730763;MU09;MU;30.00;0.00;;50.9;-89.47;52.54;1;1429.5;V;15752.23;321.81;-0.09;141.81;0.09;0.0;0.0;119.5;LOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;12;128.486654;37.689416;NODE01;RE;30.00;0.00;;52.3;-87.98;44.28;1;1429.5;V;13273.64;305.99;-0.19;125.99;0.19;0.0;0.0;118.0;LOS;20.00
