From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;36.0;-100.72;14.30;1;2000;V;4286.17;1.34;2.77;181.34;-2.80;-0.0;0.0;143.7;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;13.5;-123.24;23.78;1;2000;V;7128.12;251.01;-0.04;71.01;-0.01;-0.0;0.0;166.2;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;12.4;-124.30;49.30;1;2000;V;14780.66;225.93;0.28;45.93;-0.38;-0.0;0.0;167.3;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;-5.9;-142.68;68.56;1;2000;V;20552.72;69.73;0.11;249.73;-0.24;-0.0;0.0;185.7;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;37.9;-98.89;60.58;1;2000;V;18160.03;81.96;0.74;261.96;-0.86;-0.0;0.0;141.9;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;-4.0;-140.77;44.40;1;2000;V;13311.73;75.73;0.79;255.73;-0.88;-0.0;0.0;183.8;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;-7.6;-132.38;75.52;1;2000;V;22641.82;65.36;0.11;245.36;-0.27;-0.0;0.0;187.4;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;-5.2;-129.96;64.36;1;2000;V;19293.82;75.04;0.11;255.04;-0.24;-0.0;0.0;185.0;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;-8.8;-133.50;61.23;1;2000;V;18357.04;78.37;0.32;258.37;-0.44;-0.0;0.0;188.5;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;-6.3;-130.99;52.83;1;2000;V;15837.10;73.19;0.39;253.19;-0.50;-0.0;0.0;186.0;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;15.2;-109.57;53.62;1;2000;V;16073.57;66.69;0.82;246.69;-0.92;-0.0;0.0;164.6;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;15.3;-109.40;7.14;1;2000;V;2139.55;200.81;0.26;20.81;-0.28;-0.0;0.0;164.4;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;5.6;-119.11;17.31;1;2000;V;5190.70;14.73;0.27;194.73;-0.30;-0.0;0.0;174.1;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;8.6;-116.10;28.17;1;2000;V;8445.53;257.97;0.28;77.97;-0.34;-0.0;0.0;171.1;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;-0.6;-125.32;52.64;1;2000;V;15782.13;249.68;-0.26;69.68;0.16;-0.0;0.0;180.3;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;-6.4;-131.18;58.48;1;2000;V;17532.91;228.05;-0.17;48.05;0.06;-0.0;0.0;186.2;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;-4.6;-129.29;78.20;1;2000;V;23444.44;68.95;0.26;248.95;-0.42;-0.0;0.0;184.3;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;-10.0;-134.73;66.20;1;2000;V;19847.44;63.49;0.18;243.49;-0.31;-0.0;0.0;189.7;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;-4.4;-129.19;74.62;1;2000;V;22371.10;74.34;0.29;254.34;-0.44;-0.0;0.0;184.2;NLOS;20.00
