From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
10;128.585068;37.551880;c656567;MU;89.125094;30.00;0.00;;2;128.544205;37.631553;c109117;MU;30.00;0.00;;32.6;-88.19;31.85;1;1429.5;V;9548.91;338.11;-0.55;158.11;0.55;0.0;0.0;157.2;NLOS;20.00
10;128.585068;37.551880;c656567;MU;89.125094;30.00;0.00;;7;128.373840;37.498840;c534973;MU;30.00;0.00;;8.7;-112.11;65.23;1;1429.5;V;19554.68;252.81;-0.55;72.81;0.55;0.0;0.0;181.1;NLOS;20.00
10;128.585068;37.551880;c656567;MU;89.125094;30.00;0.00;;13;128.572998;37.469796;c713202;MU;30.00;0.00;;50.1;-70.77;30.59;1;1429.5;V;9171.79;186.89;1.99;6.89;-1.99;0.0;0.0;139.8;NLOS;20.00
11;128.220688;37.238491;c675908;MU;89.125094;30.00;0.00;;3;128.154968;37.410999;c248085;MU;30.00;0.00;;12.2;-108.62;66.71;1;1429.5;V;19998.25;343.56;-0.43;163.56;0.43;0.0;0.0;177.6;NLOS;20.00
11;128.220688;37.238491;c675908;MU;89.125094;30.00;0.00;;4;128.127807;37.236710;c292043;CC;30.00;0.00;;76.0;-44.85;27.50;1;1429.5;V;8243.20;269.03;1.27;89.03;-1.27;0.0;0.0;113.8;LOS;20.00
11;128.220688;37.238491;c675908;MU;89.125094;30.00;0.00;;9;128.117630;37.156831;c624100;MU;30.00;0.00;;6.4;-114.46;42.94;1;1429.5;V;12873.50;225.76;-1.25;45.76;1.25;0.0;0.0;183.5;NLOS;20.00
11;128.220688;37.238491;c675908;MU;89.125094;30.00;0.00;;20;128.407993;37.338963;NODE01;RE;30.00;0.00;;53.0;-87.33;66.69;1;1429.5;V;19993.52;56.55;0.80;236.55;-0.80;0.0;0.0;136.8;NLOS;20.00
12;128.487808;37.111333;c707834;MU;89.125094;30.00;0.00;;5;128.477676;37.174489;c294984;MU;30.00;0.00;;12.4;-108.46;23.65;1;1429.5;V;7088.68;353.02;-3.87;173.02;3.87;0.0;0.0;177.5;NLOS;20.00
13;128.572998;37.469796;c713202;MU;89.125094;30.00;0.00;;2;128.544205;37.631553;c109117;MU;30.00;0.00;;56.6;-64.18;60.48;1;1429.5;V;18132.80;352.20;-1.36;172.20;1.36;0.0;0.0;133.2;NLOS;20.00
13;128.572998;37.469796;c713202;MU;89.125094;30.00;0.00;;7;128.373840;37.498840;c534973;MU;30.00;0.00;;19.6;-101.24;59.70;1;1429.5;V;17897.92;280.69;-1.62;100.69;1.62;0.0;0.0;170.2;NLOS;20.00
13;128.572998;37.469796;c713202;MU;89.125094;30.00;0.00;;10;128.585068;37.551880;c656567;MU;30.00;0.00;;50.1;-70.77;30.59;1;1429.5;V;9172.14;6.89;-2.06;186.89;2.06;0.0;0.0;139.8;NLOS;20.00
14;128.155167;37.763553;c775637;MU;89.125094;30.00;0.00;;1;127.974151;37.725537;c005943;MU;30.00;0.00;;5.6;-115.25;55.00;1;1429.5;V;16488.24;255.74;-0.47;75.74;0.47;0.0;0.0;184.3;NLOS;20.00
14;128.155167;37.763553;c775637;MU;89.125094;30.00;0.00;;6;128.110489;37.762120;c409802;MU;30.00;0.00;;44.2;-76.62;13.08;1;1429.5;V;3922.70;268.25;1.20;88.25;-1.20;0.0;0.0;145.6;NLOS;20.00
15;127.975617;37.619117;c895786;MU;89.125094;30.00;0.00;;1;127.974151;37.725537;c005943;MU;30.00;0.00;;6.5;-114.32;39.37;1;1429.5;V;11802.23;0.00;-1.11;180.00;1.11;0.0;0.0;183.3;NLOS;20.00
