From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;;30.00;0.00;;63.9;-76.44;11.72;1;1429.5;V;3512.11;301.87;7.09;121.87;-7.09;0.0;0.0;106.4;LOS;20.00
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;;30.00;0.00;;-5.1;-145.45;21.18;1;1429.5;V;6348.28;330.52;2.80;150.52;-2.80;0.0;0.0;175.5;NLOS;20.00
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;14;128.508987;37.673828;NODE01;New;RE#;30.00;0.00;;60.5;-79.78;17.22;1;1429.5;V;5161.23;232.73;3.40;52.73;-3.40;0.0;0.0;109.8;LOS;20.00
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;15;128.567874;37.687579;NODE02;New;RE#;30.00;0.00;;69.0;-71.37;6.54;1;1429.5;V;1959.15;145.82;-1.82;325.82;1.82;0.0;0.0;101.4;LOS;20.00
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;16;128.568328;37.687580;NODE03;New;RE#;30.00;0.00;;68.9;-71.47;6.61;1;1429.5;V;1981.71;144.87;-1.63;324.87;1.63;0.0;0.0;101.5;LOS;20.00
9;128.555313;37.702134;MU08;MU;;1.000000;30.00;0.00;;17;128.567421;37.687397;NODE04;New;RE#;30.00;0.00;;69.0;-71.34;6.52;1;1429.5;V;1953.83;147.12;-1.91;327.12;1.91;0.0;0.0;101.3;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;55.9;-84.40;29.31;1;1429.5;V;8787.28;147.87;-4.35;327.87;4.35;0.0;0.0;114.4;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;;30.00;0.00;;25.4;-114.91;32.49;1;1429.5;V;9741.64;198.21;-3.12;18.21;3.12;0.0;0.0;144.9;NLOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;;30.00;0.00;;63.9;-76.44;11.72;1;1429.5;V;3512.29;121.87;-7.11;301.87;7.11;0.0;0.0;106.4;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;;30.00;0.00;;4.6;-135.69;12.29;1;1429.5;V;3685.52;357.51;-1.91;177.51;1.91;0.0;0.0;165.7;NLOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;14;128.508987;37.673828;NODE01;New;RE#;30.00;0.00;;60.7;-79.66;16.98;1;1429.5;V;5090.92;192.94;-1.44;12.94;1.44;0.0;0.0;109.7;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;15;128.567874;37.687579;NODE02;New;RE#;30.00;0.00;;60.2;-80.10;17.87;1;1429.5;V;5357.51;130.44;-5.33;310.44;5.33;0.0;0.0;110.1;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;16;128.568328;37.687580;NODE03;New;RE#;30.00;0.00;;60.2;-80.15;17.97;1;1429.5;V;5387.33;130.16;-5.24;310.16;5.24;0.0;0.0;110.2;LOS;20.00
10;128.521622;37.718586;MU09;MU;;1.000000;30.00;0.00;;17;128.567421;37.687397;NODE04;New;RE#;30.00;0.00;;60.2;-80.08;17.81;1;1429.5;V;5340.55;130.88;-5.38;310.88;5.38;0.0;0.0;110.1;LOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;;30.00;0.00;;-5.1;-145.45;21.18;1;1429.5;V;6348.51;150.52;-2.84;330.52;2.84;0.0;0.0;175.5;NLOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;;30.00;0.00;;4.6;-135.68;12.29;1;1429.5;V;3685.47;177.51;1.88;357.51;-1.88;0.0;0.0;165.7;NLOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;14;128.508987;37.673828;NODE01;New;RE#;30.00;0.00;;20.8;-119.50;29.00;1;1429.5;V;8695.41;186.47;-0.06;6.47;0.06;0.0;0.0;149.5;NLOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;15;128.567874;37.687579;NODE02;New;RE#;30.00;0.00;;-6.7;-147.06;27.69;1;1429.5;V;8302.46;149.42;-2.61;329.42;2.61;0.0;0.0;177.1;NLOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;16;128.568328;37.687580;NODE03;New;RE#;30.00;0.00;;-6.7;-147.03;27.76;1;1429.5;V;8322.60;149.18;-2.56;329.18;2.56;0.0;0.0;177.0;NLOS;20.00
11;128.519592;37.751747;MU10;MU;;1.000000;30.00;0.00;;17;128.567421;37.687397;NODE04;New;RE#;30.00;0.00;;-6.7;-147.07;27.68;1;1429.5;V;8299.59;149.72;-2.63;329.72;2.63;0.0;0.0;177.1;NLOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;-2.4;-142.77;17.70;1;1429.5;V;5305.91;345.81;-2.24;165.81;2.24;0.0;0.0;172.8;NLOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;;30.00;0.00;;8.7;-131.62;32.00;1;1429.5;V;9593.11;290.25;-0.44;110.25;0.44;0.0;0.0;161.6;NLOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;;30.00;0.00;;70.4;-69.92;5.53;1;1429.5;V;1658.07;147.09;12.32;327.09;-12.32;0.0;0.0;99.9;LOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;15;128.567874;37.687579;NODE02;New;RE#;30.00;0.00;;14.1;-126.25;31.01;1;1429.5;V;9296.34;348.21;-0.28;168.21;0.28;0.0;0.0;156.3;NLOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;16;128.568328;37.687580;NODE03;New;RE#;30.00;0.00;;14.1;-126.22;30.98;1;1429.5;V;9288.23;348.45;-0.24;168.45;0.24;0.0;0.0;156.2;NLOS;20.00
12;128.589874;37.605636;MU11;MU;;1.000000;30.00;0.00;;17;128.567421;37.687397;NODE04;New;RE#;30.00;0.00;;14.1;-126.25;30.97;1;1429.5;V;9285.06;347.94;-0.30;167.94;0.30;0.0;0.0;156.2;NLOS;20.00
13;128.599914;37.593409;MU12;MU;;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;26.4;-113.89;22.95;1;1429.5;V;6878.89;341.46;-4.69;161.46;4.69;0.0;0.0;143.9;NLOS;20.00
13;128.599914;37.593409;MU12;MU;;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;;30.00;0.00;;70.4;-69.92;5.53;1;1429.5;V;1658.14;327.09;-12.33;147.09;12.33;0.0;0.0;99.9;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;58.8;-81.54;21.09;1;1429.5;V;6323.08;112.98;-4.88;292.98;4.88;0.0;0.0;111.5;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;;30.00;0.00;;61.4;-78.97;15.68;1;1429.5;V;4699.77;203.94;-4.87;23.94;4.87;0.0;0.0;109.0;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;;30.00;0.00;;57.5;-82.82;24.43;1;1429.5;V;7323.40;217.56;-2.48;37.56;2.48;0.0;0.0;112.8;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;;30.00;0.00;;54.8;-85.52;33.34;1;1429.5;V;9995.39;205.74;-1.54;25.74;1.54;0.0;0.0;115.5;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;;30.00;0.00;;60.5;-79.78;17.22;1;1429.5;V;5161.42;52.73;-3.44;232.73;3.44;0.0;0.0;109.8;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;;30.00;0.00;;60.7;-79.66;16.98;1;1429.5;V;5090.84;12.94;1.40;192.94;-1.40;0.0;0.0;109.7;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;;30.00;0.00;;20.8;-119.50;29.00;1;1429.5;V;8695.40;6.47;-0.00;186.47;0.00;0.0;0.0;149.5;NLOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;15;128.567874;37.687579;NODE02;New;RE#;30.00;0.00;;60.1;-80.21;18.10;1;1429.5;V;5424.77;73.91;-3.93;253.91;3.93;0.0;0.0;110.2;LOS;20.00
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;16;128.568328;37.687580;NODE03;New;RE#;30.00;0.00;;60.1;-80.27;18.22;1;1429.5;V;5462.73;74.03;-3.84;254.03;3.84;0.0;0.0;110.3;LOS;20.00
